excel_row,source_code,permalink
6242,85-H1695-9,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1958-iia-0004?accountid=10598
6243,85-H1703-3,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1958-pwh-0008?accountid=10598
6244,85-H1799-1,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1958-fch-0010?accountid=10598
6245,85-H181-100,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-hap-0001?accountid=10598
6246,85-H181-19,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-hap-0011?accountid=10598
6247,85-H181-21,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-hap-0014?accountid=10598
6248,85-H181-75,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-hap-0073?accountid=10598
6249,85-H181-83,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-hap-0082?accountid=10598
6250,85-H201-19,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-ash-0020?accountid=10598
6251,85-H201-24,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-ash-0003?accountid=10598
6252,85-H201-27,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-ash-0005?accountid=10598
6253,85-H201-28,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-ash-0006?accountid=10598
6254,85-H361-1,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0028?accountid=10598
6255,85-H361-14,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0024?accountid=10598
6256,85-H361-15,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0025?accountid=10598
6257,85-H361-16,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-hec-0106?accountid=10598
6258,85-H361-17,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0026?accountid=10598
6259,85-H361-21,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0030?accountid=10598
6260,85-H361-27,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0036?accountid=10598
6261,85-H361-29,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-hec-0108?accountid=10598
6262,85-H361-30,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0039?accountid=10598
6263,85-H361-32,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0041?accountid=10598
6264,85-H361-4,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0076?accountid=10598
6265,85-H361-42,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0051?accountid=10598
6266,85-H361-45,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0054?accountid=10598
6267,85-H361-5,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0077?accountid=10598
6268,85-H361-50,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0057?accountid=10598
6269,85-H361-51,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0058?accountid=10598
6270,85-H361-54,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0079?accountid=10598
6271,85-H361-55,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0061?accountid=10598
6272,85-H361-57,
6273,85-H361-58,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0063?accountid=10598
6274,85-H361-6,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0078?accountid=10598
6275,85-H361-61,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0066?accountid=10598
6276,85-H361-62,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0067?accountid=10598
6277,85-H361-68,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0018?accountid=10598
6278,85-H361-69,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0019?accountid=10598
6279,85-H361-71,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-hec-0002?accountid=10598
6280,85-H361-72,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-hec-0003?accountid=10598
6281,85-H361-73,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-hec-0004?accountid=10598
6282,85-H361-76,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-hec-0007?accountid=10598
6283,85-H361-79,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-hec-0008?accountid=10598
6284,85-H361-8,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-hec-0072?accountid=10598
6285,85-H361-82,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-hec-0010?accountid=10598
6286,85-H361-83,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-hec-0011?accountid=10598
6287,85-H361-87,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-hec-0014?accountid=10598
6288,85-H361-89,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-hec-0016?accountid=10598
6289,85-H361-90,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-hec-0017?accountid=10598
6290,85-H361-98,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-hec-0025?accountid=10598
6291,85-H381-30,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-foa-0055?accountid=10598
6292,85-H381-5,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-foa-0067?accountid=10598
6293,85-H381-76,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-foa-0028?accountid=10598
6294,85-H401-13,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-oph-0019?accountid=10598
6295,85-H401-14,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-oph-0020?accountid=10598
6296,85-H401-22,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-oph-0029?accountid=10598
6297,85-H401-25,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-oph-0080?accountid=10598
6298,85-H401-31,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-oph-0081?accountid=10598
6299,85-H401-33,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-oph-0082?accountid=10598
6300,85-H401-34,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-oph-0083?accountid=10598
6301,85-H401-35,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-oph-0084?accountid=10598
6302,85-H401-38,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-oph-0085?accountid=10598
6303,85-H401-39,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-oph-0041?accountid=10598
6304,85-H401-42,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-oph-0045?accountid=10598
6305,85-H401-45,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-oph-0048?accountid=10598
6306,85-H401-49,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-oph-0052?accountid=10598
6307,85-H401-52,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-oph-0056?accountid=10598
6308,85-H401-59,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-oph-0060?accountid=10598
6309,85-H401-60,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-oph-0062?accountid=10598
6310,85-H401-63,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-oph-0065?accountid=10598
6311,85-H401-71,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-oph-0010?accountid=10598
6312,85-H401-77,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-oph-0013?accountid=10598
6313,85-H401-79,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-oph-0015?accountid=10598
6314,85-H401-85,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-oph-0019?accountid=10598
6315,85-H401-96,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-oph-0028?accountid=10598
6316,85-H401-97,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-oph-0029?accountid=10598
6317,85-H401-99,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-oph-0001?accountid=10598
6318,85-H441-1,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-iia-0013?accountid=10598
6319,85-H441-10,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-iia-0008?accountid=10598
6320,85-H441-18,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-iia-0011?accountid=10598
6321,85-H441-19,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-iia-0012?accountid=10598
6322,85-H441-2,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-iia-0022?accountid=10598
6323,85-H441-20,
6324,85-H441-26,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-iia-0018?accountid=10598
6325,85-H441-36,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-iia-0026?accountid=10598
6326,85-H441-4,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-iia-0045?accountid=10598
6327,85-H441-5,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-iia-0033?accountid=10598
6328,85-H441-6,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-iia-0034?accountid=10598
6329,85-H441-7,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-iia-0035?accountid=10598
6330,85-H441-9,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-iia-0037?accountid=10598
6331,85-H521-29,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-hjh-0051?accountid=10598
6332,85-H521-94,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-hjh-0013?accountid=10598
6333,85-H561-14,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-mmf-0010?accountid=10598
6334,85-H561-16,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-mmf-0012?accountid=10598
6335,85-H561-19,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-mmf-0001?accountid=10598
6336,85-H561-20,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-mmf-0002?accountid=10598
6337,85-H561-22,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-mmf-0004?accountid=10598
6338,85-H561-26,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-mmf-0008?accountid=10598
6339,85-H561-6,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-mmf-0020?accountid=10598
6340,85-H561-8,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-mmf-0022?accountid=10598
6341,85-H561-9,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-mmf-0023?accountid=10598
6342,85-H641-22,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-pwt-0034?accountid=10598
6343,85-H641-27,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-pwt-0020?accountid=10598
6344,85-H641-29,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-pwt-0021?accountid=10598
6345,85-H641-3,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-pwt-0024?accountid=10598
6346,85-H641-30,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-pwt-0038?accountid=10598
6347,85-H641-32,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-pwt-0040?accountid=10598
6348,85-H641-33,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-pwt-0041?accountid=10598
6349,85-H641-34,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-pwt-0042?accountid=10598
6350,85-H641-35,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-pwt-0043?accountid=10598
6351,85-H641-36,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-pwt-0023?accountid=10598
6352,85-H641-37,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-pwt-0044?accountid=10598
6353,85-H641-38,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-pwt-0001?accountid=10598
6354,85-H641-42,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-pwt-0005?accountid=10598
6355,85-H641-43,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-pwt-0006?accountid=10598
6356,85-H641-9,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-pwt-0029?accountid=10598
6357,85-H701-10,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-tec-0010?accountid=10598
6358,85-H701-100,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-tec-0001?accountid=10598
6359,85-H701-17,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-tec-0016?accountid=10598
6360,85-H701-21,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-tec-0021?accountid=10598
6361,85-H701-25,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-tec-0077?accountid=10598
6362,85-H701-29,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-tec-0061?accountid=10598
6363,85-H701-34,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-tec-0027?accountid=10598
6364,85-H701-38,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-tec-0031?accountid=10598
6365,85-H701-41,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-tec-0035?accountid=10598
6366,85-H701-52,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-tec-0045?accountid=10598
6367,85-H701-56,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-tec-0079?accountid=10598
6368,85-H701-58,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-tec-0050?accountid=10598
6369,85-H701-6,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1983-tec-0080?accountid=10598
6370,85-H701-79,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-tec-0015?accountid=10598
6371,85-H701-87,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-tec-0020?accountid=10598
6372,85-H701-97,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-tec-0024?accountid=10598
6373,85-H721-4,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-smb-0018?accountid=10598
6374,85-H781-21,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1984-wam-0025?accountid=10598
6375,85-H781-60,https://congressional.proquest.com/congressional/docview/t29.d30.hrg-1985-wam-0023?accountid=10598
6376,85-Hhgov-t.4,
6377,85-Hhgov-t.50,
6378,85-Hhj-t.475,
6379,85-Hhj-t.522,
6380,85-Hhj-t.543,
6381,85-Hhlni-t.1,
6382,85-Hhlni-t.103,
6383,85-Hhlni-t.120,
6384,85-Hhlni-t.128,
6385,85-Hhlni-t.129,
6386,85-Hhlni-t.130,
6387,85-Hhlni-t.131,
6388,85-Hhlni-t.135,
6389,85-Hhlni-t.136,
6390,85-Hhlni-t.137,
6391,85-Hhlni-t.138,
6392,85-Hhlni-t.139,
6393,85-Hhlni-t.140,
6394,85-Hhlni-t.141,
6395,85-Hhlni-t.149,
6396,85-Hhlni-t.153,
6397,85-Hhlni-t.154,
6398,85-Hhlni-t.155,
6399,85-Hhlni-t.156,
6400,85-Hhlni-t.160,
6401,85-Hhlni-t.162,
6402,85-Hhlni-t.163,
6403,85-Hhlni-t.164,
6404,85-Hhlni-t.165,
6405,85-Hhlni-t.166,
6406,85-Hhlni-t.167,
6407,85-Hhlni-t.168,
6408,85-Hhlni-t.171,
6409,85-Hhlni-t.174,
6410,85-Hhlni-t.177,
6411,85-Hhlni-t.180,
6412,85-Hhlni-t.185,
6413,85-Hhlni-t.186,
6414,85-Hhlni-t.187,
6415,85-Hhlni-t.188,
6416,85-Hhlni-t.189,
6417,85-Hhlni-t.192,
6418,85-Hhlni-t.196,
6419,85-Hhlni-t.197,
6420,85-Hhlni-t.198,
6421,85-Hhlni-t.201,
6422,85-Hhlni-t.202,
6423,85-Hhlni-t.203,
6424,85-Hhlni-t.215,
6425,85-Hhlni-t.216,
6426,85-Hhlni-t.217,
6427,85-Hhlni-t.229,
6428,85-Hhlni-t.231,
6429,85-Hhlni-t.235,
6430,85-Hhlni-t.245,
6431,85-Hhlni-t.250,
6432,85-Hhlni-t.254,
6433,85-Hhlni-t.257,
6434,85-Hhlni-t.258,
6435,85-Hhlni-t.259,
6436,85-Hhlni-t.263,
6437,85-Hhlni-t.264,
6438,85-Hhlni-t.265,
6439,85-Hhlni-t.266,
6440,85-Hhlni-t.270,
6441,85-Hhlni-t.283,
6442,85-Hhlni-t.284,
6443,85-Hhlni-t.290,
6444,85-Hhlni-t.291,
6445,85-Hhlni-t.292,
6446,85-Hhlni-t.293,
6447,85-Hhlni-t.295,
6448,85-Hhlni-t.303,
6449,85-Hhlni-t.306,
6450,85-Hhlni-t.307,
6451,85-Hhlni-t.308,
6452,85-Hhlni-t.32,
6453,85-Hhlni-t.321,
6454,85-Hhlni-t.327,
6455,85-Hhlni-t.328,
6456,85-Hhlni-t.351,
6457,85-Hhlni-t.352,
6458,85-Hhlni-t.353,
6459,85-Hhlni-t.354,
6460,85-Hhlni-t.356,
6461,85-Hhlni-t.357,
6462,85-Hhlni-t.358,
6463,85-Hhlni-t.359,
6464,85-Hhlni-t.370,
6465,85-Hhlni-t.371,
6466,85-Hhlni-t.378,
6467,85-Hhlni-t.384,
6468,85-Hhlni-t.385,
6469,85-Hhlni-t.390,
6470,85-Hhlni-t.392,
6471,85-Hhlni-t.396,
6472,85-Hhlni-t.397,
6473,85-Hhlni-t.40,
6474,85-Hhlni-t.401,
6475,85-Hhlni-t.404,
6476,85-Hhlni-t.405,
6477,85-Hhlni-t.408,
6478,85-Hhlni-t.415,
6479,85-Hhlni-t.418,
6480,85-Hhlni-t.422,
6481,85-Hhlni-t.423,
6482,85-Hhlni-t.424,
6483,85-Hhlni-t.432,
6484,85-Hhlni-t.433,
6485,85-Hhlni-t.434,
6486,85-Hhlni-t.438,
6487,85-Hhlni-t.439,
6488,85-Hhlni-t.44,
6489,85-Hhlni-t.440,
6490,85-Hhlni-t.445,
6491,85-Hhlni-t.448,
6492,85-Hhlni-t.455,
6493,85-Hhlni-t.456,
6494,85-Hhlni-t.457,
6495,85-Hhlni-t.459,
6496,85-Hhlni-t.462,
6497,85-Hhlni-t.47,
6498,85-Hhlni-t.479,
6499,85-Hhlni-t.480,
6500,85-Hhlni-t.481,
6501,85-Hhlni-t.482,
6502,85-Hhlni-t.485,
6503,85-Hhlni-t.486,
6504,85-Hhlni-t.491,
6505,85-Hhlni-t.492,
6506,85-Hhlni-t.493,
6507,85-Hhlni-t.499,
6508,85-Hhlni-t.503,
6509,85-Hhlni-t.504,
6510,85-Hhlni-t.505,
6511,85-Hhlni-t.506,
6512,85-Hhlni-t.510,
6513,85-Hhlni-t.515,
6514,85-Hhlni-t.516,
6515,85-Hhlni-t.517,
6516,85-Hhlni-t.521,
6517,85-Hhlni-t.522,
6518,85-Hhlni-t.523,
6519,85-Hhlni-t.55,
6520,85-Hhlni-t.64,
6521,85-Hhlni-t.68,
6522,85-Hhlni-t.69,
6523,85-Hhlni-t.7,
6524,85-Hhlni-t.70,
6525,85-Hhlni-t.71,
6526,85-Hhlni-t.79,
6527,85-Hhlni-t.81,
6528,85-Hhlni-t.89,
6529,85-Hhlni-t.9,
